crop_name,country_code,adm_id,harvest_year,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_ssm_z,avg_ndvi_z
wheat,IN,IN-06-0013,2010,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.7858888491182723,1.0262470750140098
wheat,IN,IN-06-0013,2011,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.08882221202458224,0.5402007251291839
wheat,IN,IN-06-0013,2012,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.6719348871920849,-1.0056578662968474
wheat,IN,IN-06-0013,2013,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,2.440415533480745,1.0521624951928554
wheat,IN,IN-06-0013,2014,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,1.035874381165558,1.3192248038191443
wheat,IN,IN-06-0013,2015,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.8923355090365662,1.1538796554889044
wheat,IN,IN-06-0013,2016,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,0.2853097015137591,0.41352949970784075
wheat,IN,IN-06-0013,2017,338.341,107.672,4987.5,48.55,23.94573,78.64516,10273.0,14.441,1.56,4.0,-0.36354065328122603,1.0865149083356562
wheat,IN,IN-06-0014,2003,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.9716435090372226,0.041565843004237685
wheat,IN,IN-06-0014,2004,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.31415307182288316,-0.5996073706488825
wheat,IN,IN-06-0014,2005,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.4420285865520802,-1.0279356899404852
wheat,IN,IN-06-0014,2006,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.6554733175778172,-0.31961882970772587
wheat,IN,IN-06-0014,2007,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.9242624249596066,-0.5767360721959489
wheat,IN,IN-06-0014,2008,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.5023691626053427,-0.5445279694012876
wheat,IN,IN-06-0014,2009,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-1.2086515826037005,0.8281091144334736
wheat,IN,IN-06-0014,2010,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-1.1708864274044968,0.2614600430827219
wheat,IN,IN-06-0014,2011,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.21695823787341526,0.4313138674368534
wheat,IN,IN-06-0014,2012,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.6821636505732495,-0.6441181289311327
wheat,IN,IN-06-0014,2013,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,2.4489366846205276,1.1029069492581192
wheat,IN,IN-06-0014,2014,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,1.0781918865337934,1.2034782926257004
wheat,IN,IN-06-0014,2015,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.3258816751220089,1.3208623201622998
wheat,IN,IN-06-0014,2016,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,0.0799973448241535,0.4845703457404453
wheat,IN,IN-06-0014,2017,339.203,109.333,3008.2,41.202,23.94378,79.46539,7301.0,14.312,1.569,4.0,-0.7803380829573687,1.4012686012486009
wheat,IN,IN-06-0015,2003,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,1.1886138820906353,0.10897796290494871
wheat,IN,IN-06-0015,2004,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.6728007206293786,0.6145796951394225
wheat,IN,IN-06-0015,2005,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.019855310785773343,-0.049541499956483034
wheat,IN,IN-06-0015,2006,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.6886613959587969,-0.8209620647742724
wheat,IN,IN-06-0015,2007,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.0729603431909591,-1.2226248746316228
wheat,IN,IN-06-0015,2008,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.25688027211776004,-1.676220579434367
wheat,IN,IN-06-0015,2009,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.8856050588226198,0.7710923334741246
wheat,IN,IN-06-0015,2010,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.8265323418118042,0.7042572068338977
wheat,IN,IN-06-0015,2011,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.0961173506920231,0.1868266308443104
wheat,IN,IN-06-0015,2012,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.7167068823103815,0.33935681180279653
wheat,IN,IN-06-0015,2013,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,2.303238981292396,1.952974256466457
wheat,IN,IN-06-0015,2014,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,0.5749726894136258,1.2225013714510498
wheat,IN,IN-06-0015,2015,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.4714879600588843,0.16534612240575677
wheat,IN,IN-06-0015,2016,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-0.2535697420300743,-0.6006190751895399
wheat,IN,IN-06-0015,2017,335.414,107.786,2673.4,52.971,24.99895,78.92024,5047.0,12.971,1.618,5.0,-1.5906586258872888,0.7084469917468476
wheat,IN,IN-06-0016,2003,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,1.3530314770312422,0.06510145997691025
wheat,IN,IN-06-0016,2004,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.8374732830086449,0.6332478318045744
wheat,IN,IN-06-0016,2005,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.27121665526764316,0.1463787828441738
wheat,IN,IN-06-0016,2006,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.6309973373881158,-0.5580770583625756
wheat,IN,IN-06-0016,2007,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.0375979597440304,-1.3286565099397671
wheat,IN,IN-06-0016,2008,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.08947676751326485,-1.514738923384386
wheat,IN,IN-06-0016,2009,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.9347888991530483,0.457974974178834
wheat,IN,IN-06-0016,2010,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.8682835971621504,1.07467576952867
wheat,IN,IN-06-0016,2011,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.15941696684362508,0.5495316472820324
wheat,IN,IN-06-0016,2012,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.6013939227125725,0.10671755666308216
wheat,IN,IN-06-0016,2013,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,2.100974729557742,1.3822674102441708
wheat,IN,IN-06-0016,2014,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,0.6937950585096655,1.2295675721611374
wheat,IN,IN-06-0016,2015,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.3890238688301465,0.5544214143538434
wheat,IN,IN-06-0016,2016,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-0.25905621731862166,-0.874853887607863
wheat,IN,IN-06-0016,2017,337.225,109.347,3643.5,42.005,24.88755,79.57253,8674.0,13.516,1.58,5.0,-1.668197047161036,0.9258221626217075
wheat,IN,IN-06-0017,2003,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,1.2740790818274288,0.1885832983267449
wheat,IN,IN-06-0017,2004,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.7545596811239199,-0.1566326074805051
wheat,IN,IN-06-0017,2005,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.3573909394478413,-0.7780336423857931
wheat,IN,IN-06-0017,2006,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.6826238010235312,-0.35003107520235227
wheat,IN,IN-06-0017,2007,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.083028600201262,-1.313073575072376
wheat,IN,IN-06-0017,2008,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.010997492321316032,-0.7385428186840468
wheat,IN,IN-06-0017,2009,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.1790860443674234,0.5454972838466129
wheat,IN,IN-06-0017,2010,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.3112223809364218,1.1245077353903865
wheat,IN,IN-06-0017,2011,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.3155951055460865,0.3694597979464252
wheat,IN,IN-06-0017,2012,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.49396236209971256,-0.4092786562905551
wheat,IN,IN-06-0017,2013,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,2.111434071877755,0.688336644805715
wheat,IN,IN-06-0017,2014,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.8357428300965785,1.4874763425636814
wheat,IN,IN-06-0017,2015,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-0.3407210301512493,1.1115289503896015
wheat,IN,IN-06-0017,2016,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,0.22118581003316215,-0.015485864561086398
wheat,IN,IN-06-0017,2017,338.1,109.963,2009.5,28.323,24.45943,80.10974,7095.0,13.053,1.619,5.0,-1.1250803219591092,1.4338597299260152
wheat,IN,IN-06-0018,2003,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,1.8323556605055458,0.4069924756789708
wheat,IN,IN-06-0018,2004,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.872817797110501,0.1504915656770169
wheat,IN,IN-06-0018,2005,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.530063986312005,-0.010567145254436238
wheat,IN,IN-06-0018,2006,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.3225026766525979,-0.5132293936923759
wheat,IN,IN-06-0018,2007,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.4617930070776181,-0.39171733469059017
wheat,IN,IN-06-0018,2008,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.5168354856930261,-0.4499042520868719
wheat,IN,IN-06-0018,2009,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.0422062241458803,-0.07065077600986669
wheat,IN,IN-06-0018,2010,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.6114738343301562,-0.5347211787366887
wheat,IN,IN-06-0018,2011,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.48930420759369336,-0.6120518373132792
wheat,IN,IN-06-0018,2012,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.4045823795750673,-0.015561213810451419
wheat,IN,IN-06-0018,2013,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,1.4373724972750646,2.183609243793269
wheat,IN,IN-06-0018,2014,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,0.6229270404643771,1.6248747034014175
wheat,IN,IN-06-0018,2015,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.5852023354741973,1.1171031850675919
wheat,IN,IN-06-0018,2016,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-0.2691350228479908,0.015330280712860201
wheat,IN,IN-06-0018,2017,337.312,107.748,1837.8,29.203,24.74471,81.4973,6293.0,12.894,1.622,5.0,-1.4353375388134624,0.3729059760109377
wheat,IN,IN-06-0019,2003,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,1.5446834970944778,-0.47716229382463354
wheat,IN,IN-06-0019,2004,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.8844838099446491,0.34894850617088446
wheat,IN,IN-06-0019,2005,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.20412433436522565,-0.4355322611749285
wheat,IN,IN-06-0019,2006,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.205152263972982,-0.649750173162013
wheat,IN,IN-06-0019,2007,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.17297907258242795,-0.31882043326472087
wheat,IN,IN-06-0019,2008,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.328234000533388,-1.1236960430301584
wheat,IN,IN-06-0019,2009,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.3274044172295116,-0.5148763918442031
wheat,IN,IN-06-0019,2010,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.8478565264586542,-0.6086861439519495
wheat,IN,IN-06-0019,2011,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.6634705211629712,-0.37618543173123675
wheat,IN,IN-06-0019,2012,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.40553542395833286,0.1943792024353722
wheat,IN,IN-06-0019,2013,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,1.5521710722877262,1.9463157389096928
wheat,IN,IN-06-0019,2014,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,0.885966420986022,1.9432938561387154
wheat,IN,IN-06-0019,2015,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.23127842585450273,1.2383221821448498
wheat,IN,IN-06-0019,2016,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-0.10383923681275399,0.4062887317501854
wheat,IN,IN-06-0019,2017,337.976,108.733,714.8,14.977,24.40241,81.76182,4773.0,12.512,1.608,4.0,-1.253218095096018,0.8026050596844222
wheat,IN,IN-06-0020,2003,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,1.4971106203593252,0.07802901436786372
wheat,IN,IN-06-0020,2004,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.8482300607268792,0.04389120595564358
wheat,IN,IN-06-0020,2005,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.5653012460112224,-0.26541443090304406
wheat,IN,IN-06-0020,2006,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.48731813188351975,-0.7370764458779735
wheat,IN,IN-06-0020,2007,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.7990235299280282,-0.5410333152325665
wheat,IN,IN-06-0020,2008,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.14519668109012598,-0.37726611570766966
wheat,IN,IN-06-0020,2009,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-1.1811316439548074,0.09184711650604853
wheat,IN,IN-06-0020,2010,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-1.5091116280460843,0.5991456427357554
wheat,IN,IN-06-0020,2011,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.4501034663726517,0.22030585212077092
wheat,IN,IN-06-0020,2012,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.35955757991036735,0.008371634246170585
wheat,IN,IN-06-0020,2013,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,1.795461562597984,1.601410909925605
wheat,IN,IN-06-0020,2014,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.8020140913061323,1.8578005697670243
wheat,IN,IN-06-0020,2015,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-0.4416131089825508,1.268864025197962
wheat,IN,IN-06-0020,2016,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,0.1697674529061133,-0.15676033774910833
wheat,IN,IN-06-0020,2017,337.905,109.257,3028.3,40.276,24.55662,80.79966,7519.0,12.926,1.631,5.0,-1.3143377857404954,6.926164822444753e-05
wheat,IN,IN-06-0021,2003,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.4338338068153402,-1.0042973607480115
wheat,IN,IN-06-0021,2004,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.819648159528589,0.11118201072051051
wheat,IN,IN-06-0021,2005,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.05656483408385562,-0.32988587234928807
wheat,IN,IN-06-0021,2006,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.2344525434515508,-0.3412320241864948
wheat,IN,IN-06-0021,2007,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.1707839216593146,-0.4442727079585976
wheat,IN,IN-06-0021,2008,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.05280457758378979,-0.7084169261122196
wheat,IN,IN-06-0021,2009,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-1.425290965065925,-0.5375314666516259
wheat,IN,IN-06-0021,2010,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-1.7320488947060806,-0.40078587195340376
wheat,IN,IN-06-0021,2011,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-0.6852855582490207,0.3905711642819935
wheat,IN,IN-06-0021,2012,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.32483567829419435,0.41078805038305477
wheat,IN,IN-06-0021,2013,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.689834106727013,1.8384093801359278
wheat,IN,IN-06-0021,2014,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,1.0469397618657648,2.065914674325309
wheat,IN,IN-06-0021,2015,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.09918233735374012,0.9198431819531305
wheat,IN,IN-06-0021,2016,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,0.09663282314180681,0.39617971978099936
wheat,IN,IN-06-0021,2017,339.524,110.092,262.6,4.625,23.89235,81.30313,5677.0,13.096,1.65,4.0,-1.2668050470946497,0.5672634615067081
wheat,IN,IN-06-0022,2003,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,1.2449052634272422,-0.5215525077264906
wheat,IN,IN-06-0022,2004,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.9237007369809043,-0.8930588310427732
wheat,IN,IN-06-0022,2005,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.7535106967371965,-0.8390401528336936
wheat,IN,IN-06-0022,2006,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.09427914662513817,-0.38820231107077946
wheat,IN,IN-06-0022,2007,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.5932550747997674,-1.363177517071738
wheat,IN,IN-06-0022,2008,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.6060359913219288,-0.9452182150390434
wheat,IN,IN-06-0022,2009,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.5793451252449501,-0.19275487017272486
wheat,IN,IN-06-0022,2010,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.6130548228147324,0.18218239565737876
wheat,IN,IN-06-0022,2011,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.06835865695348968,1.3421726761470751
wheat,IN,IN-06-0022,2012,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.47607017630898024,0.3166085701342483
wheat,IN,IN-06-0022,2013,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,1.6716996441527454,2.104154565212977
wheat,IN,IN-06-0022,2014,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,0.3145118533547388,1.1370780809776357
wheat,IN,IN-06-0022,2015,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-0.9263558988236997,0.812954791492556
wheat,IN,IN-06-0022,2016,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-1.2279572309460447,0.5555370865228737
wheat,IN,IN-06-0022,2017,333.156,107.341,1681.6,36.804,26.0636,78.15758,4569.0,13.561,1.493,5.0,-2.0245457199829002,0.5504535010677947
wheat,IN,IN-06-0023,2003,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.6929626794385384,-0.6604031177270933
wheat,IN,IN-06-0023,2004,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.6187062210184872,-0.8501747461159113
wheat,IN,IN-06-0023,2005,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.0077446658283892005,-0.6390112689249366
wheat,IN,IN-06-0023,2006,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.2819677814057342,-0.26964534627438835
wheat,IN,IN-06-0023,2007,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.549371863738787,-0.790893395420239
wheat,IN,IN-06-0023,2008,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.30472192704025475,-0.47678974884192404
wheat,IN,IN-06-0023,2009,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.8321918601617816,0.428960576576608
wheat,IN,IN-06-0023,2010,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.8049157271846027,0.6727896041782524
wheat,IN,IN-06-0023,2011,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.17480472587838197,0.9868502697691844
wheat,IN,IN-06-0023,2012,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.6284852463827408,0.16608505614843008
wheat,IN,IN-06-0023,2013,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,2.300162271707365,1.9268761711093496
wheat,IN,IN-06-0023,2014,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,0.8419558659890948,1.5432814278161533
wheat,IN,IN-06-0023,2015,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.139344896052871,0.4982409959926787
wheat,IN,IN-06-0023,2016,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-0.9547161082173744,0.10665988342661509
wheat,IN,IN-06-0023,2017,335.364,110.8,3862.7,37.509,25.35151,77.82567,10298.0,13.613,1.568,5.0,-1.9915460348653202,0.2635210186326669
wheat,IN,IN-06-0024,2003,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.6337284359879557,-1.1904219537452303
wheat,IN,IN-06-0024,2004,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.1205107197034388,-1.247169832157087
wheat,IN,IN-06-0024,2005,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-1.0951246440710316,0.08494349817993103
wheat,IN,IN-06-0024,2006,339.019,111.539,3285.1,51.467,24.58032,77.18009,6383.0,14.379,1.529,4.0,-0.5472189602907275,-0.3275134576399105
