crop_name,country_code,adm_id,harvest_year,yield,production,harvest_area,sos,eos,crop_area,crop_area_percentage,latitude,longitude,region_area,awc,bulk_density,drainage_class,avg_tmin,avg_tmax,avg_tavg,avg_prec,sum_prec,avg_rad,avg_et0,avg_vpd,avg_cwb,n_meteo_obs,avg_ssm,min_ssm,max_ssm,avg_rsm,min_rsm,max_rsm,n_sm_obs,avg_ndvi,min_ndvi,max_ndvi,std_ndvi,n_ndvi_obs,avg_fpar,min_fpar,max_fpar,std_fpar,n_fpar_obs,n_available_blocks
wheat,IN,IN-06-0040,2008,1.594,168000.0,105400.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.552590163934426,29.639650273224042,24.332931693989067,2.937685792349727,1075.193,18571477.536885247,4.692661202185792,26.963524590163935,-1.7549754098360657,366.0,5.203098630136987,1.953,8.803,298.6119671232877,268.129,377.28,365.0,0.4248461538461538,0.23,0.757,0.1534179942890009,39.0,35.34319444444444,15.884,57.609,13.34599190515788,36.0,4
wheat,IN,IN-06-0040,2009,3.1,407000.0,131300.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,20.275405479452054,30.447161643835617,25.19489589041096,3.468041095890411,1265.835,18792966.194520548,4.865553424657534,28.73833698630137,-1.3975123287671232,365.0,4.990542465753425,1.722,8.81,300.42958630136985,267.816,390.22,365.0,0.4275,0.217,0.796,0.17579791516609117,44.0,35.897111111111116,14.59,66.527,17.22341169418247,36.0,4
wheat,IN,IN-06-0040,2010,1.183,137300.0,116100.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,20.318367123287672,30.044553424657536,24.968668493150687,4.074975342465754,1487.366,18216901.083561644,4.660082191780822,26.810205479452055,-0.5851068493150685,365.0,5.2963287671232875,1.43,8.428,304.85791780821916,267.53,391.623,365.0,0.4473,0.232,0.787,0.16137044497931,40.0,38.88280555555556,15.996,59.333,15.635201888813851,36.0,4
wheat,IN,IN-06-0040,2011,2.915,281000.0,96400.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.50895890410959,29.621271232876712,24.24724931506849,3.257668493150685,1189.049,18336723.905479454,4.545298630136987,26.084479452054794,-1.2876301369863015,365.0,5.502027397260274,2.074,8.693,310.9160219178082,268.354,411.941,365.0,0.4201315789473684,0.248,0.749,0.13742657421380422,38.0,37.540083333333335,17.801,59.629,13.831252796010304,36.0,4
wheat,IN,IN-06-0040,2012,2.239,263370.0,117620.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.467275956284155,29.443825136612023,24.158456284153008,4.895767759562842,1791.851,18339617.165300548,4.6491530054644805,26.624707650273223,0.24661475409836067,366.0,5.632920765027322,2.099,8.965,316.0616830601093,268.309,425.584,366.0,0.42275609756097565,0.229,0.776,0.162662961439875,41.0,34.90961111111111,16.317,56.722,12.910221654128566,36.0,4
wheat,IN,IN-06-0040,2013,1.889,232000.0,122800.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.607454794520546,28.929405479452054,23.934208219178085,4.8749095890410965,1779.342,17214049.173972603,4.306646575342466,23.918068493150685,0.5682630136986301,365.0,6.1097095890410955,2.087,8.987,334.8622246575342,268.447,443.003,365.0,0.44294594594594594,0.242,0.76,0.14942853103034198,37.0,35.95880555555556,16.069,59.224,14.555157373285631,36.0,4
wheat,IN,IN-06-0040,2014,2.466,439000.0,178000.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.827328767123287,29.57987671232877,24.36909315068493,3.049178082191781,1112.95,18582562.99520548,4.668164383561644,25.765194520547947,-1.6189863013698629,365.0,5.65178904109589,2.748,8.753,305.22230136986303,269.416,374.647,365.0,0.44639024390243903,0.269,0.772,0.13685592388508075,41.0,38.78008333333334,19.323,62.56,14.338508879188641,36.0,4
wheat,IN,IN-06-0040,2015,2.475,391000.0,158000.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.851298630136988,29.48037808219178,24.342687671232877,3.2604794520547946,1190.075,18188770.571232878,4.438783561643835,24.18848493150685,-1.178304109589041,365.0,5.683216438356164,2.621,8.75,301.5421808219178,269.149,378.032,365.0,0.4680487804878049,0.286,0.716,0.11282884188440301,41.0,40.529694444444445,22.324,60.082,11.922603672543161,36.0,4
wheat,IN,IN-06-0040,2016,2.648,339000.0,128000.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,20.001803278688524,29.923994535519128,24.690989071038253,3.9917786885245903,1460.991,18023802.06489071,4.520822404371585,25.877986338797815,-0.5290437158469945,366.0,5.43437431693989,2.008,8.827,311.8371284153005,268.264,397.21,366.0,0.43830952380952376,0.237,0.794,0.16692549646623617,42.0,35.867888888888885,15.976,63.863,15.573350647413731,36.0,4
wheat,IN,IN-06-0040,2017,2.662,277910.0,104400.0,338.67,106.85,1486.9,14.768,21.90944,77.9408,10068.0,14.344,1.522,5.0,19.88339726027397,30.087605479452055,24.735780821917807,2.5012136986301368,912.943,18756579.47260274,4.6942876712328765,26.707936986301373,-2.1930739726027397,365.0,5.202712328767124,2.335,7.86,292.83413424657533,268.727,359.523,365.0,0.44794871794871793,0.238,0.786,0.15367856898117763,39.0,39.96727777777778,17.855,63.836,14.91460645831291,36.0,4
wheat,IN,IN-06-0041,2001,1.395,55400.0,39700.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.705860273972604,31.32971780821918,25.35629863013699,2.4166821917808217,882.0889999999999,18792520.38630137,5.004339726027397,31.96153424657534,-2.5876575342465755,365.0,,,,,,,,0.34024390243902436,0.175,0.827,0.1642643875719574,41.0,27.967694444444444,11.323,57.32,13.810899982714364,36.0,3
wheat,IN,IN-06-0041,2002,1.242,23100.0,18600.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.18515890410959,32.052646575342465,26.01278630136986,1.9307945205479453,704.74,19241120.847945206,5.336898630136987,34.53018082191781,-3.4061041095890414,365.0,,,,,,,,0.32769767441860465,0.178,0.818,0.15529059317227245,43.0,28.408694444444443,11.438,59.703,13.95641228932717,36.0,3
wheat,IN,IN-06-0041,2003,1.802,102700.0,57000.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.126942465753423,31.229997260273976,25.573290410958904,2.0712164383561644,755.994,18415333.91849315,4.939358904109589,31.250230136986303,-2.868142465753425,365.0,4.3924431137724556,1.329,7.838,282.92777245508984,265.411,328.94,334.0,0.3143421052631579,0.167,0.687,0.13366482411711353,38.0,29.25027777777778,10.367,58.944,15.668432308509654,36.0,4
wheat,IN,IN-06-0041,2004,1.571,102610.0,65310.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.120934426229507,31.627535519125683,25.754226775956287,2.665997267759563,975.755,18990923.415300548,5.117090163934426,32.714218579234974,-2.4510928961748633,366.0,4.595532786885245,1.166,8.859,287.6390846994536,265.187,387.444,366.0,0.374925,0.198,0.701,0.13404331246050513,40.0,32.66136111111111,12.364,61.145,14.666511276963638,36.0,4
wheat,IN,IN-06-0041,2005,1.38,59310.0,42980.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.38402191780822,30.906616438356167,25.04175616438356,2.1409205479452056,781.436,18937521.81780822,4.9837342465753425,31.33950410958904,-2.842813698630137,365.0,4.08853698630137,0.807,8.092,278.97417534246574,264.816,337.928,365.0,0.38022727272727275,0.192,0.819,0.17291063206396856,44.0,32.74444444444444,11.723,67.756,16.8773685227872,36.0,4
wheat,IN,IN-06-0041,2006,1.694,118210.0,69800.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.11826575342466,31.421816438356164,25.66984657534247,3.124413698630137,1140.411,18485370.305479452,4.843531506849315,30.9361397260274,-1.7191178082191783,365.0,4.575709589041096,1.025,8.701,289.62253424657536,265.057,368.799,365.0,0.36617073170731707,0.199,0.721,0.15129505980682653,41.0,30.23680555555556,12.509,62.324,14.902340180214159,36.0,4
wheat,IN,IN-06-0041,2007,1.434,103700.0,72300.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.61745205479452,31.08235068493151,25.191547945205482,2.4837205479452056,906.558,18873804.973972604,4.86738904109589,30.382090410958902,-2.383668493150685,365.0,4.838871232876713,2.032,8.369,290.205295890411,266.345,358.969,365.0,0.3900952380952381,0.199,0.802,0.159356604173923,42.0,34.600833333333334,12.445,68.03,16.57191632594993,36.0,4
wheat,IN,IN-06-0041,2008,1.529,85800.0,56100.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.374448087431695,30.815852459016394,24.918633879781417,2.3757540983606558,869.526,18517679.707650274,4.805071038251366,29.786581967213113,-2.42931693989071,366.0,4.726517808219178,1.774,8.044,288.49023013698627,265.999,347.847,365.0,0.37934999999999997,0.17,0.802,0.16791260700061686,40.0,34.06902777777778,11.84,68.72,16.686058670957472,36.0,4
wheat,IN,IN-06-0041,2009,1.87,145300.0,77700.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.284430136986302,31.44851780821918,25.772457534246577,2.655690410958904,969.327,18840547.18150685,4.96393698630137,30.789791780821915,-2.3082465753424657,365.0,4.405654794520548,1.497,8.155,283.53865753424657,265.581,351.793,365.0,0.4006904761904762,0.193,0.847,0.19245632866619414,42.0,33.501000000000005,11.146,73.135,18.85805903358789,36.0,4
wheat,IN,IN-06-0041,2010,1.492,140400.0,94100.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.70282191780822,31.748013698630135,26.11747945205479,2.2804657534246577,832.37,18561573.78219178,5.008345205479452,32.04024931506849,-2.727879452054794,365.0,4.461967123287671,1.006,7.693,285.12169863013696,265.022,341.874,365.0,0.407525,0.188,0.847,0.18310400400332946,40.0,34.805194444444446,11.414,67.072,18.295531660286336,36.0,4
wheat,IN,IN-06-0041,2011,2.215,282200.0,127400.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.86327671232877,31.107353424657532,25.392183561643836,3.556791780821918,1298.229,18239425.583561644,4.750115068493151,30.38560821917808,-1.1933232876712327,365.0,4.963649315068493,1.01,8.851,303.7383808219178,265.054,391.901,365.0,0.37235135135135133,0.194,0.65,0.14142198796042527,37.0,33.15152777777777,11.792,56.013,15.200715656998543,36.0,4
wheat,IN,IN-06-0041,2012,2.802,462590.0,165110.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.53592076502732,30.985887978142074,25.173926229508194,3.077617486338798,1126.4080000000001,18472271.51775956,4.910803278688524,31.276153005464483,-1.8331857923497268,366.0,5.122601092896175,2.052,8.497,299.29544808743174,266.536,382.791,366.0,0.38509756097560977,0.196,0.866,0.16901150920544566,41.0,33.26288888888889,12.117,59.37,15.869215455948085,36.0,4
wheat,IN,IN-06-0041,2013,2.322,450660.0,194100.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,19.42672602739726,30.16576712328767,24.584350684931508,4.132742465753425,1508.451,17404743.442465752,4.449835616438357,27.089986301369862,-0.31709315068493155,365.0,5.833153424657534,2.013,8.895,320.4493780821918,266.479,418.152,365.0,0.4086,0.198,0.597,0.1403456237922902,35.0,35.67477777777778,12.418,59.243,15.444308666229698,36.0,4
wheat,IN,IN-06-0041,2014,3.161,509000.0,161000.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.09677808219178,30.944709589041093,25.38248493150685,2.7335041095890413,997.729,18706730.419863015,4.827112328767123,29.733572602739727,-2.0936082191780825,365.0,5.323032876712329,2.552,8.445,298.0331397260274,267.418,364.19,365.0,0.4100487804878049,0.204,0.776,0.1686414763958606,41.0,35.83402777777778,12.517,64.016,18.154438825156483,36.0,4
wheat,IN,IN-06-0041,2015,2.541,343000.0,135000.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.353665753424657,31.25356712328767,25.591813698630137,3.5534054794520546,1296.993,18172388.76917808,4.743920547945205,30.09779726027397,-1.1905150684931507,365.0,5.409578082191781,2.272,8.902,297.23785479452056,266.966,381.033,365.0,0.42852499999999993,0.209,0.759,0.16551969245302384,40.0,37.48447222222222,13.248,62.674,16.60395687003744,36.0,4
wheat,IN,IN-06-0041,2016,3.547,571000.0,161000.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.420169398907102,31.690964480874317,25.835551912568306,3.6208196721311476,1325.22,18130533.035519127,4.812784153005465,30.97731967213115,-1.191964480874317,366.0,5.150155737704918,1.688,8.872,304.9038360655738,265.902,392.743,366.0,0.3888421052631579,0.196,0.694,0.15243474923332423,38.0,34.18244444444444,11.81,55.903,15.958249802790215,36.0,4
wheat,IN,IN-06-0041,2017,3.485,529720.0,152000.0,339.947,109.993,3169.2,51.389,23.86633,76.72751,6167.0,14.518,1.544,4.0,20.115476712328768,31.32132328767123,25.499868493150682,2.6637753424657533,972.278,18517089.438356165,4.826690410958904,30.321717808219177,-2.1629150684931506,365.0,4.819260273972603,2.156,8.225,285.70357808219177,266.71,340.621,365.0,0.424025,0.206,0.849,0.1782337110908898,40.0,37.06644444444444,12.86,63.424,17.579816851710444,36.0,4
wheat,IN,IN-06-0042,2001,1.614,69100.0,42800.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.56290410958904,31.15846301369863,25.212035616438357,1.9914602739726028,726.883,18833990.5739726,4.9524849315068495,31.317616438356165,-2.9610246575342467,365.0,,,,,,,,0.33784615384615385,0.183,0.865,0.1541102712621778,39.0,30.004638888888888,12.051,61.274,14.711448053719987,36.0,3
wheat,IN,IN-06-0042,2002,1.512,56100.0,37100.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.75665205479452,31.554827397260276,25.526208219178084,1.9655260273972603,717.417,19229329.18630137,5.192361643835617,32.663816438356164,-3.2268356164383563,365.0,,,,,,,,0.3475714285714286,0.187,0.862,0.1438773432319015,42.0,31.06175,12.091,62.619,14.52570431904373,36.0,3
wheat,IN,IN-06-0042,2003,1.914,148300.0,77500.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.84759178082192,30.939334246575342,25.26825205479452,2.123621917808219,775.122,18487674.39041096,4.8709999999999996,30.211397260273973,-2.747378082191781,365.0,4.3852245508982035,1.022,7.874,288.1726856287425,271.551,330.659,334.0,0.358,0.182,0.778,0.1613820379167464,38.0,31.798000000000002,11.426,59.038,14.903982315379432,36.0,4
wheat,IN,IN-06-0042,2004,2.111,180240.0,85380.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.804890710382516,31.287461748633877,25.3931912568306,2.311860655737705,846.141,19009294.0,5.022166666666667,31.382185792349723,-2.710306010928962,366.0,4.380038251366121,0.802,8.852,290.31662841530056,271.318,382.502,366.0,0.4002439024390244,0.205,0.745,0.14961697438589727,41.0,35.33211111111111,13.359,62.747,15.814570805391153,36.0,4
wheat,IN,IN-06-0042,2005,1.788,93030.0,52030.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.223531506849316,30.74087397260274,24.862608219178085,2.0510027397260275,748.616,18968085.561643835,4.953901369863013,30.840304109589038,-2.902898630136986,365.0,3.8769753424657534,0.581,8.355,282.86378904109586,271.059,342.08,365.0,0.4025238095238095,0.203,0.819,0.18188031954775122,42.0,34.80247222222222,12.585,69.303,17.21921043732611,36.0,4
wheat,IN,IN-06-0042,2006,2.274,196800.0,86540.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.83935616438356,31.06644383561644,25.32464931506849,3.785583561643836,1381.738,18447579.457534246,4.749178082191781,29.58398082191781,-0.9635945205479451,365.0,4.519016438356164,0.696,8.857,295.8077917808219,271.186,378.56,365.0,0.38985,0.206,0.785,0.1584928292481301,40.0,32.04344444444445,13.632,62.843,14.716362363892678,36.0,4
wheat,IN,IN-06-0042,2007,1.885,164900.0,87500.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.53501917808219,30.971701369863016,25.09196712328767,2.9673808219178084,1083.094,18808357.41369863,4.804460273972603,29.89277534246575,-1.8370794520547944,365.0,4.9715342465753425,2.039,8.597,298.8490383561644,272.807,370.063,365.0,0.4026410256410256,0.213,0.782,0.153756555218321,39.0,36.89555555555555,13.62,67.634,16.606923088957203,36.0,4
wheat,IN,IN-06-0042,2008,2.042,134800.0,66000.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.15756557377049,30.613907103825138,24.70205737704918,2.311448087431694,845.99,18597819.63797814,4.774502732240437,29.129139344262292,-2.463054644808743,366.0,4.745334246575343,1.746,8.219,293.1950767123287,272.372,348.79,365.0,0.41228947368421054,0.197,0.816,0.1748724489441247,38.0,36.70602777777778,12.683,68.917,16.99115710931695,36.0,4
wheat,IN,IN-06-0042,2009,2.639,221400.0,83900.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,20.17274520547945,31.372005479452053,25.648753424657535,2.845402739726027,1038.572,18851390.07328767,4.929323287671233,30.444975342465753,-2.083920547945205,365.0,4.438978082191781,1.337,8.482,289.5797178082192,271.885,357.471,365.0,0.399,0.196,0.859,0.19895225557907104,39.0,34.64566666666666,11.653,75.219,19.739414353738347,36.0,4
wheat,IN,IN-06-0042,2010,2.006,182100.0,90800.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,20.510172602739726,31.474421917808222,25.855723287671232,2.5390465753424656,926.752,18641303.261643834,4.943761643835616,30.86554520547945,-2.4047150684931506,365.0,4.570523287671233,0.915,7.908,291.389,271.422,348.585,365.0,0.4194878048780487,0.204,0.844,0.1873945199240388,41.0,36.82055555555556,12.402,68.791,18.56944314334623,36.0,4
wheat,IN,IN-06-0042,2011,3.007,297700.0,99000.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.598542465753425,30.836915068493152,25.093208219178084,3.3106109589041095,1208.373,18246377.915068492,4.670191780821917,29.306961643835614,-1.3595808219178083,365.0,5.021391780821918,1.186,8.918,307.8071397260274,271.759,392.783,365.0,0.41639473684210526,0.199,0.845,0.17526698390520154,38.0,35.02152777777778,12.341,62.049,15.924615573715897,36.0,4
wheat,IN,IN-06-0042,2012,2.065,260680.0,126240.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.299543715846994,30.625483606557378,24.82748360655738,3.1510163934426227,1153.272,18476056.11885246,4.8118224043715845,29.84807650273224,-1.6608060109289617,366.0,5.172658469945355,2.068,8.673,304.7044508196721,272.934,389.13,366.0,0.39294871794871794,0.203,0.841,0.16385021219939497,39.0,33.783722222222224,12.795,58.379,15.820038635696203,36.0,4
wheat,IN,IN-06-0042,2013,2.258,285330.0,126370.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.295504109589043,29.872323287671232,24.36007123287671,4.148364383561644,1514.153,17402780.520547945,4.395257534246575,26.104572602739726,-0.24689315068493148,365.0,5.793454794520548,1.815,8.944,323.40297534246577,272.671,414.524,365.0,0.41257142857142853,0.205,0.667,0.15623535897791505,35.0,36.994638888888886,13.197,65.643,16.542730021981217,36.0,4
wheat,IN,IN-06-0042,2014,3.394,241000.0,71000.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,19.933849315068493,30.764054794520547,25.188057534246575,2.6605150684931504,971.088,18687190.295205478,4.770008219178083,28.916654794520547,-2.1094931506849317,365.0,5.35233698630137,2.56,8.325,301.8916876712329,274.013,356.899,365.0,0.4063076923076923,0.213,0.785,0.1686836269230148,39.0,37.75566666666666,12.618,68.111,19.325683699604078,36.0,4
wheat,IN,IN-06-0042,2015,3.024,381000.0,126000.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,20.226638356164383,30.95382465753425,25.34841095890411,3.3176849315068493,1210.955,18140852.536986303,4.665293150684931,28.91241369863014,-1.3476082191780823,365.0,5.5071808219178084,2.332,8.938,303.3229835616438,273.541,380.921,365.0,0.44530769230769235,0.211,0.776,0.17346320007821978,39.0,39.01119444444444,13.752,67.689,17.193851721422224,36.0,4
wheat,IN,IN-06-0042,2016,3.346,455000.0,136000.0,340.314,109.443,2121.6,61.282,23.4254,76.5623,3462.0,14.56,1.559,4.0,20.191112021857922,31.40159836065574,25.5665956284153,3.9071967213114758,1430.034,18195096.101092897,4.745286885245902,29.880215846994535,-0.8380901639344261,366.0,5.274065573770492,1.724,8.93,312.4399890710382,272.444,395.809,366.0,0.41164864864864864,0.203,0.84,0.1754214316401468,37.0,35.72138888888889,12.477,63.463,16.909901233601538,36.0,4
